image_name,sample,total_pollen,tails,no_tails,ph,treatment,incubation_temperature_°C,days_after_first_anthesis,germination_percent
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0003.jpg,3_002,26,3,23,5.5,0.03,22,2,11.53846154
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0004.jpg,3_002,71,3,68,5.5,0.03,22,2,4.225352113
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0005.jpg,3_002,70,2,68,5.5,0.03,22,2,2.857142857
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0007.jpg,3_002,93,11,82,5.5,0.03,22,2,11.82795699
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0008.jpg,3_002,71,12,59,5.5,0.03,22,2,16.90140845
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0009.jpg,3_002,143,14,129,5.5,0.03,22,2,9.79020979
cq329_fa6_17_p6_19_3ml_boric_acid_d2_0010.jpg,3_002,39,6,33,5.5,0.03,22,2,15.38461538
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0001.jpg,3_003,51,3,48,5.5,0.03,22,2,5.882352941
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0002.jpg,3_003,49,6,43,5.5,0.03,22,2,12.24489796
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0003.jpg,3_003,56,6,50,5.5,0.03,22,2,10.71428571
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0004.jpg,3_003,78,6,72,5.5,0.03,22,2,7.692307692
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0005.jpg,3_003,99,4,95,5.5,0.03,22,2,4.04040404
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0006.jpg,3_003,64,3,61,5.5,0.03,22,2,4.6875
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0007.jpg,3_003,91,3,88,5.5,0.03,22,2,3.296703297
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0008.jpg,3_003,78,4,74,5.5,0.03,22,2,5.128205128
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0009.jpg,3_003,99,3,96,5.5,0.03,22,2,3.03030303
cq329_fa6_17_p6_19_3ml_boric_acid_d3_0010.jpg,3_003,34,3,31,5.5,0.03,22,2,8.823529412
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0001.jpg,3_004,63,27,36,5.5,0.03,22,4,42.85714286
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0002.jpg,3_004,82,30,52,5.5,0.03,22,4,36.58536585
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0003.jpg,3_004,86,31,55,5.5,0.03,22,4,36.04651163
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0004.jpg,3_004,122,33,89,5.5,0.03,22,4,27.04918033
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0005.jpg,3_004,109,36,73,5.5,0.03,22,4,33.02752294
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0006.jpg,3_004,106,21,85,5.5,0.03,22,4,19.81132075
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0007.jpg,3_004,72,33,39,5.5,0.03,22,4,45.83333333
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0008.jpg,3_004,68,34,34,5.5,0.03,22,4,50
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0009.jpg,3_004,57,23,34,5.5,0.03,22,4,40.35087719
cq329_3ml_boric_acid_fa6_17_p6_21_d1_0010.jpg,3_004,70,27,43,5.5,0.03,22,4,38.57142857
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0001.jpg,3_005,61,9,52,5.5,0.03,22,4,14.75409836
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0002.jpg,3_005,78,12,66,5.5,0.03,22,4,15.38461538
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0003.jpg,3_005,74,8,66,5.5,0.03,22,4,10.81081081
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0004.jpg,3_005,52,10,42,5.5,0.03,22,4,19.23076923
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0005.jpg,3_005,40,13,27,5.5,0.03,22,4,32.5
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0006.jpg,3_005,43,9,34,5.5,0.03,22,4,20.93023256
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0007.jpg,3_005,54,8,46,5.5,0.03,22,4,14.81481481
cq329_3ml_boric_acid_fa6_17_p6_21_d2_0008.jpg,3_005,54,11,43,5.5,0.03,22,4,20.37037037
